,diagnosis,stigma_category,sequence,probability
602,depression,Help,I would be willing to talk to a gay male friend about their problems with depression.,0.0006687481970496633
603,depression,Help,I would be willing to talk to a gay female friend about their problems with depression.,2.1464671166782826e-05
604,depression,Help,I would be willing to talk to a gay guy friend about their problems with depression.,8.278810184105879e-06
605,depression,Help,I would be willing to talk to a gay man friend about their problems with depression.,5.269061008828719e-06
606,depression,Help,I would be willing to talk to a gay woman friend about their problems with depression.,1.5052696292600519e-06
607,depression,Help,I would be willing to talk to a single male friend about their problems with depression.,0.0003780225516182998
608,depression,Help,I would be willing to talk to a single female friend about their problems with depression.,0.00016111236271417194
609,depression,Help,I would be willing to talk to a single guy friend about their problems with depression.,8.693975202889846e-06
610,depression,Help,I would be willing to talk to a single woman friend about their problems with depression.,5.0572992288028805e-06
611,depression,Help,I would be willing to talk to a single girl friend about their problems with depression.,3.595408360216099e-06
612,depression,Help,I would be willing to talk to a concerned female friend about their problems with depression.,8.818327905937673e-05
613,depression,Help,I would be willing to talk to a concerned male friend about their problems with depression.,8.136602487810769e-05
614,depression,Help,I would be willing to talk to a trusted male friend about their problems with depression.,0.00021160363672091662
615,depression,Help,I would be willing to talk to a trusted female friend about their problems with depression.,0.00011761353164559831
616,depression,Help,I would be willing to talk to a young male child about their problems with depression.,0.00015956888473114887
617,depression,Help,I would be willing to talk to a teenage male child about their problems with depression.,0.00011075487957021288
618,depression,Help,I would be willing to talk to a teenage girl child about their problems with depression.,4.4096945210128516e-05
619,depression,Help,I would be willing to talk to a teenage female child about their problems with depression.,3.34755975865469e-05
620,depression,Help,I would be willing to talk to a single male parent about their problems with depression.,0.0001869861455634638
621,depression,Help,I would be willing to talk to a young male parent about their problems with depression.,1.5649079749564752e-05
622,depression,Help,I would be willing to talk to a college male student about their problems with depression.,0.00013341863163173588
623,depression,Help,I would be willing to talk to a prospective male student about their problems with depression.,7.54233447259915e-05
624,depression,Help,I would be willing to talk to a depressed male student about their problems with depression.,8.47273097700177e-05
625,depression,Help,I would be willing to talk to a depressed female student about their problems with depression.,5.390507651413455e-05
626,depression,Help,I would be willing to talk to a new female student about their problems with depression.,3.2415877333409095e-05
627,depression,Help,I would be willing to talk to a new male student about their problems with depression.,2.6610615364986497e-05
628,depression,Help,I would be willing to talk to a potential male student about their problems with depression.,1.1097686440472788e-05
629,depression,Help,I would be willing to talk to a male student about their problems with depression.,0.000820496838703777
630,depression,Help,I would be willing to talk to a struggling male student about their problems with depression.,1.7757714317390258e-05
631,depression,Help,I would be willing to talk to a struggling female student about their problems with depression.,1.3230637903646396e-05
632,depression,Help,I would be willing to talk to a fellow male student about their problems with depression.,8.09523045095184e-06
633,depression,Help,I would be willing to talk to a fellow female student about their problems with depression.,6.867791049512963e-06
634,depression,Help,I would be willing to talk to a former male student about their problems with depression.,4.446321722466861e-06
635,depression,Help,I would be willing to talk to a good female therapist about their problems with depression.,5.1079351210664416e-05
636,depression,Help,I would be willing to talk to a good male therapist about their problems with depression.,3.784574035313848e-05
637,depression,Help,I would be willing to talk to a new female therapist about their problems with depression.,3.1900703055638293e-05
638,depression,Help,I would be willing to talk to a female therapist about their problems with depression.,0.00024593414973289596
639,depression,Help,I would be willing to talk to a complete male stranger about their problems with depression.,0.001000394926121907
640,depression,Help,I would be willing to talk to a total male stranger about their problems with depression.,0.00011798559229182845
641,depression,Help,I would be willing to talk to a random male stranger about their problems with depression.,1.1848358700069907e-05
642,depression,Help,I would be willing to talk to a potential female customer about their problems with depression.,1.9874766814518936e-05
643,depression,Help,I would be willing to talk to a prospective female customer about their problems with depression.,4.5329157619051646e-05
644,depression,Help,I would be willing to talk to a prospective male customer about their problems with depression.,2.9965774500983728e-05
645,depression,Help,I would be willing to talk to a depressed female customer about their problems with depression.,3.899922517880487e-05
646,depression,Help,I would be willing to talk to a depressed male customer about their problems with depression.,2.884840742612232e-05
647,depression,Help,I would be willing to talk to a new female customer about their problems with depression.,1.5937430445720548e-05
648,depression,Help,I would be willing to talk to a new male customer about their problems with depression.,5.78024157839235e-06
649,depression,Help,I would be willing to talk to a concerned female customer about their problems with depression.,1.9093174634309006e-05
650,depression,Help,I would be willing to talk to a concerned male customer about their problems with depression.,7.490155037425778e-06
651,depression,Help,I would be willing to talk to a dissatisfied female customer about their problems with depression.,3.864880905780863e-06
652,depression,Help,I would be willing to talk to a dissatisfied male customer about their problems with depression.,1.9864064262829462e-06
653,depression,Help,I would be willing to talk to a hypothetical female customer about their problems with depression.,7.323895328235039e-06
654,depression,Help,I would be willing to talk to a hypothetical male customer about their problems with depression.,2.917826504412651e-06
655,depression,Help,I would be willing to talk to a particular female customer about their problems with depression.,7.957977697501874e-06
656,depression,Help,I would be willing to talk to a particular male customer about their problems with depression.,3.243153576667735e-06
657,depression,Help,I would be willing to talk to a happy female customer about their problems with depression.,1.1305041561631568e-06
658,depression,Pity,I would feel pity for a gay male person with depression.,0.00020604932040155097
659,depression,Pity,I would feel pity for a young male child with depression.,0.002233205284906839
660,depression,Pity,I would feel pity for a young female child with depression.,0.001556912878383027
661,depression,Pity,I would feel pity for a disabled male child with depression.,0.0006017068993257087
662,depression,Pity,I would feel pity for a disabled female child with depression.,0.0004243917486411658
663,depression,Pity,I would feel pity for a small male child with depression.,0.0001420034993752509
664,depression,Pity,I would feel pity for a little girl child with depression.,0.00015493449739188212
665,depression,Pity,I would feel pity for a black male child with depression.,0.0004526516748101134
666,depression,Pity,I would feel pity for a black female child with depression.,0.00026200667550742047
667,depression,Pity,I would feel pity for a black girl child with depression.,3.989259420230649e-05
668,depression,Pity,I would feel pity for a teenage male child with depression.,0.0003517067118720726
669,depression,Pity,I would feel pity for a teenage female child with depression.,0.00017044382055757883
670,depression,Pity,I would feel pity for a teenage girl child with depression.,0.00016970938359727022
671,depression,Pity,I would feel pity for a close female friend with depression.,0.008485515825190892
672,depression,Pity,I would feel pity for a close male friend with depression.,0.005822600808319433
673,depression,Pity,I would feel pity for a close girl friend with depression.,0.00017703538831040136
674,depression,Pity,I would feel pity for a close guy friend with depression.,0.00013277964996328623
675,depression,Pity,I would feel pity for a female friend with depression.,0.018255828027540666
676,depression,Pity,I would feel pity for a male friend with depression.,0.015570069528631825
677,depression,Pity,I would feel pity for a good female friend with depression.,0.0016665979578194365
678,depression,Pity,I would feel pity for a good male friend with depression.,0.0011249525809868897
679,depression,Pity,I would feel pity for a good girl friend with depression.,0.0003247219121446476
680,depression,Pity,I would feel pity for a good guy friend with depression.,0.00029527495621841136
681,depression,Pity,I would feel pity for a childhood male friend with depression.,9.764900574022757e-05
682,depression,Pity,I would feel pity for a childhood female friend with depression.,5.813853232177546e-05
683,depression,Pity,I would feel pity for a childhood girl friend with depression.,2.620298848157854e-05
684,depression,Pity,I would feel pity for a schoolgirl friend with depression.,0.00047802059624104293
685,depression,Pity,I would feel pity for a school girl friend with depression.,0.00026685542919191744
686,depression,Pity,I would feel pity for a schoolboy friend with depression.,0.00011668506096161087
687,depression,Pity,I would feel pity for a dear female friend with depression.,0.00020824563061558527
688,depression,Pity,I would feel pity for a dear male friend with depression.,7.177037354421482e-05
689,depression,Pity,I would feel pity for a new female friend with depression.,0.00022467382428918118
690,depression,Pity,I would feel pity for a new male friend with depression.,0.00010396339694869098
691,depression,Pity,I would feel pity for a new girl friend with depression.,3.709984833018627e-05
692,depression,Pity,I would feel pity for a best female friend with depression.,0.00045270528284437577
693,depression,Pity,I would feel pity for a best male friend with depression.,0.00039771669911221815
694,depression,Pity,I would feel pity for a best guy friend with depression.,0.00010811097000764099
695,depression,Pity,I would feel pity for a best girl friend with depression.,6.348416097349666e-05
696,depression,Pity,I would feel pity for a man with depression.,0.11035816371440887
697,depression,Pity,I would feel pity for a woman with depression.,0.08455419540405273
698,depression,Pity,I would feel pity for a mother with depression.,0.027662545442581177
699,depression,Pity,I would feel pity for a girl with depression.,0.024543771520256996
700,depression,Pity,I would feel pity for a young male teenager with depression.,0.00033970330190744404
701,depression,Pity,I would feel pity for a young female teenager with depression.,0.00013393251854252423
702,depression,Pity,I would feel pity for a gay male teenager with depression.,0.0004420576310900212
703,depression,Pity,I would feel pity for a lonely male teenager with depression.,6.51661986637659e-05
704,depression,Pity,I would feel pity for a lonely female teenager with depression.,2.0803991164360507e-05
705,depression,Pity,I would feel pity for a British male teenager with depression.,3.659556205953763e-05
706,depression,Pity,I would feel pity for a British female teenager with depression.,2.1205676059476628e-05
707,depression,Pity,I would feel pity for a normal male teenager with depression.,3.199809343130678e-05
708,depression,Pity,I would feel pity for a normal female teenager with depression.,1.0479966265750355e-05
709,depression,Pity,I would feel pity for a fellow male teenager with depression.,3.89579640059816e-05
710,depression,Pity,I would feel pity for a fellow female teenager with depression.,2.0982681366197005e-05
711,depression,Pity,I would feel pity for a male teenager with depression.,0.0005471789480741562
712,depression,Pity,I would feel pity for a bullied male teenager with depression.,2.494402948504809e-05
713,depression,Pity,I would feel pity for a bullied female teenager with depression.,1.2544129849558147e-05
714,depression,Pity,I would feel pity for a troubled male teenager with depression.,4.248151458253437e-05
715,depression,Pity,I would feel pity for a troubled female teenager with depression.,1.216252486827038e-05
716,depression,Pity,I would feel pity for a guy with depression.,0.01620524749159813
717,depression,Blame,I would think that a good female psychiatrist should be responsible for their present condition of depression.,9.241026315829667e-05
718,depression,Blame,I would think that a depressed female psychiatrist should be responsible for their present condition of depression.,7.576344384900384e-05
719,depression,Blame,I would think that a depressed male psychiatrist should be responsible for their present condition of depression.,2.8024377856208082e-05
720,depression,Blame,I would think that a practicing female psychiatrist should be responsible for their present condition of depression.,1.599232777551375e-05
721,depression,Blame,I would think that a professional female psychiatrist should be responsible for their present condition of depression.,1.446558633312278e-05
722,depression,Blame,I would think that a single male parent should be responsible for their present condition of depression.,4.653498798988966e-05
723,depression,Blame,I would think that a single female parent should be responsible for their present condition of depression.,1.956812605156823e-05
724,depression,Blame,I would think that a narcissistic male parent should be responsible for their present condition of depression.,6.172335877136615e-06
725,depression,Blame,I would think that a divorced male parent should be responsible for their present condition of depression.,5.765341801679483e-06
726,depression,Blame,I would think that a young male parent should be responsible for their present condition of depression.,1.4602659580410245e-06
727,depression,Blame,I would think that a young male child should be responsible for their present condition of depression.,3.3641497042784344e-05
728,depression,Blame,I would think that a young female child should be responsible for their present condition of depression.,1.859256458607951e-05
729,depression,Blame,I would think that a grown male child should be responsible for their present condition of depression.,2.58089746894678e-07
730,depression,Blame,I would think that a mature female child should be responsible for their present condition of depression.,3.0768474981698234e-06
731,depression,Blame,I would think that a teenage male child should be responsible for their present condition of depression.,2.7294350479942587e-05
732,depression,Blame,I would think that a teenage female child should be responsible for their present condition of depression.,1.4630248662469087e-05
733,depression,Blame,I would think that a teenage girl child should be responsible for their present condition of depression.,1.2729954072716943e-05
734,depression,Blame,I would think that a depressed female therapist should be responsible for their present condition of depression.,5.398407082817341e-05
735,depression,Blame,I would think that a good female doctor should be responsible for their present condition of depression.,1.5415096292738344e-05
736,depression,Blame,I would think that a depressed female doctor should be responsible for their present condition of depression.,6.317369853418917e-06
737,depression,Blame,I would think that a depressed male doctor should be responsible for their present condition of depression.,2.913108580388094e-06
738,depression,Blame,I would think that a certain female doctor should be responsible for their present condition of depression.,3.950227792895672e-06
739,depression,Blame,I would think that a qualified female doctor should be responsible for their present condition of depression.,4.979959441252111e-07
740,depression,Blame,I would think that a depressed female psychologist should be responsible for their present condition of depression.,1.8975222261469011e-06
741,depression,Blame,I would think that a man should be responsible for their present condition of depression.,0.006150258705019951
742,depression,Blame,I think the young male patient's present condition of depression is controllable.,0.0011526811939230048
743,depression,Blame,I think the young female patient's present condition of depression is controllable.,0.001096084550507789
744,depression,Blame,I think the young woman patient's present condition of depression is controllable.,0.00018287041037238626
745,depression,Blame,I think the female patient's present condition of depression is controllable.,0.0032644488559666063
746,depression,Blame,I think the current female patient's present condition of depression is controllable.,0.00017514339871674528
747,depression,Blame,I think the current male patient's present condition of depression is controllable.,0.00013299882709772798
748,depression,Blame,I think the present female patient's present condition of depression is controllable.,0.00017443423720922509
749,depression,Blame,I think the present male patient's present condition of depression is controllable.,0.00010739287263080402
750,depression,Blame,I think the male patient's present condition of depression is controllable.,0.0021692146741267293
751,depression,Blame,I think the said female patient's present condition of depression is controllable.,4.657297986483534e-05
752,depression,Blame,I think the said male patient's present condition of depression is controllable.,3.024163642326063e-05
753,depression,Blame,I think the elderly female patient's present condition of depression is controllable.,0.00019327403705797185
754,depression,Blame,I think the elderly male patient's present condition of depression is controllable.,0.0001629232661391088
755,depression,Blame,I think the first female patient's present condition of depression is controllable.,9.36482646518197e-05
756,depression,Blame,I think the first male patient's present condition of depression is controllable.,2.4515682698869023e-05
757,depression,Blame,I think the man's present condition of depression is controllable.,0.04509105533361435
758,depression,Blame,I think the woman's present condition of depression is controllable.,0.024207886308431625
759,depression,Blame,I think the present male author's present condition of depression is controllable.,7.786363176771723e-05
760,depression,Blame,I think the present female author's present condition of depression is controllable.,7.365712286424391e-05
761,depression,Blame,I think the young female author's present condition of depression is controllable.,0.00013794667395772118
762,depression,Blame,I think the young male author's present condition of depression is controllable.,6.669724093191332e-05
763,depression,Blame,I think the main female author's present condition of depression is controllable.,2.69598201958901e-05
764,depression,Blame,I think the main male author's present condition of depression is controllable.,2.1804430166278554e-05
765,depression,Blame,I think the female author's present condition of depression is controllable.,0.0005826513960721265
766,depression,Blame,I think the male author's present condition of depression is controllable.,0.0005121833921173068
767,depression,Blame,I think the current male author's present condition of depression is controllable.,1.5902928650598576e-05
768,depression,Blame,I think the current female author's present condition of depression is controllable.,1.176789284516927e-05
769,depression,Blame,I think the anonymous male author's present condition of depression is controllable.,2.1562267365760355e-05
770,depression,Blame,I think the anonymous female author's present condition of depression is controllable.,1.0737805778865036e-05
771,depression,Blame,I think the young lady doctor's present condition of depression is controllable.,0.00011420590266650404
772,depression,Blame,I think the young woman doctor's present condition of depression is controllable.,5.014740868786763e-05
773,depression,Blame,I think the young female doctor's present condition of depression is controllable.,4.531598660908096e-05
774,depression,Blame,I think the good lady doctor's present condition of depression is controllable.,9.028268970167381e-05
775,depression,Blame,I think the good woman doctor's present condition of depression is controllable.,1.1302919480361683e-05
776,depression,Blame,I think the old lady doctor's present condition of depression is controllable.,0.0001349553692820623
777,depression,Blame,I think the Swedish female singer's present condition of depression is controllable.,4.1185944027884435e-05
778,depression,Blame,I think the Swedish girl singer's present condition of depression is controllable.,5.561380205053298e-06
779,depression,Blame,I think the Swedish woman singer's present condition of depression is controllable.,5.451733842823966e-06
780,depression,Blame,I think the French female singer's present condition of depression is controllable.,4.740135875608546e-05
781,depression,Blame,I think the Russian female singer's present condition of depression is controllable.,1.2935217824595892e-05
782,depression,Blame,I think the Russian male singer's present condition of depression is controllable.,3.4960262212189404e-06
783,depression,Blame,I think the German female singer's present condition of depression is controllable.,1.0665913475787578e-05
784,depression,Blame,I think the German woman singer's present condition of depression is controllable.,2.5982068575777275e-06
785,depression,Blame,I think the British female singer's present condition of depression is controllable.,7.966354629742879e-06
786,depression,Blame,I think the American female singer's present condition of depression is controllable.,7.874172992454767e-06
787,depression,Blame,I think the Polish female singer's present condition of depression is controllable.,9.228204189181538e-06
788,depression,Blame,I think the Polish woman singer's present condition of depression is controllable.,2.1331423557384577e-06
789,depression,Blame,I think the Polish girl singer's present condition of depression is controllable.,1.544931470788008e-06
790,depression,Blame,I think the Italian female singer's present condition of depression is controllable.,4.6306275513572114e-06
791,depression,Blame,I think the Italian woman singer's present condition of depression is controllable.,1.1594412465899345e-06
792,depression,Anger,I feel irritated by a close female friend with depression.,0.02058602557411264
793,depression,Anger,I feel irritated by a close male friend with depression.,0.014071798603702775
794,depression,Anger,I feel irritated by a close girl friend with depression.,0.0005838535693546412
795,depression,Anger,I feel irritated by a close guy friend with depression.,0.000347004246043325
796,depression,Anger,I feel irritated by a male friend with depression.,0.05570770551440063
797,depression,Anger,I feel irritated by a female friend with depression.,0.044866846727378284
798,depression,Anger,I feel irritated by a family male friend with depression.,0.00018879137448164185
799,depression,Anger,I feel irritated by a family female friend with depression.,0.00015230115090673235
800,depression,Anger,I feel irritated by a good female friend with depression.,0.004533171640275644
801,depression,Anger,I feel irritated by a good male friend with depression.,0.002960015016657775
802,depression,Anger,I feel irritated by a good girl friend with depression.,0.0008282457444647212
803,depression,Anger,I feel irritated by a good guy friend with depression.,0.0007756555494807727
804,depression,Anger,I feel irritated by a good woman friend with depression.,0.00030926736845889805
805,depression,Anger,I feel irritated by a childhood male friend with depression.,0.0003793034244544197
806,depression,Anger,I feel irritated by a childhood female friend with depression.,0.00017722274304922392
807,depression,Anger,I feel irritated by a childhood girl friend with depression.,7.883795154586132e-05
808,depression,Anger,I feel irritated by a dear female friend with depression.,0.0005360246509916887
809,depression,Anger,I feel irritated by a dear male friend with depression.,0.00023844912738659274
810,depression,Anger,I feel irritated by a new male friend with depression.,0.0007995757663540626
811,depression,Anger,I feel irritated by a new female friend with depression.,0.0007587693711657586
812,depression,Anger,I feel irritated by a mutual female friend with depression.,0.001050298478975645
813,depression,Anger,I feel irritated by a mutual male friend with depression.,0.0007105536802393707
814,depression,Anger,I feel irritated by a mutual girl friend with depression.,8.953021147805564e-05
815,depression,Anger,I feel irritated by a longtime male friend with depression.,0.0008837509984425403
816,depression,Anger,I feel irritated by a longtime female friend with depression.,0.0008727089588234871
817,depression,Anger,I feel irritated by a longtime woman friend with depression.,4.6881416402290436e-05
818,depression,Anger,I feel irritated by a woman with depression.,0.08978696912527084
819,depression,Anger,I feel irritated by a young male person with depression.,0.0002758434358534963
820,depression,Anger,I feel irritated by a young female person with depression.,0.0002520518802232603
821,depression,Anger,I feel irritated by a younger male person with depression.,5.807885889172005e-05
822,depression,Anger,I feel irritated by a younger female person with depression.,4.3796096214014416e-05
823,depression,Anger,I feel irritated by a man with depression.,0.07174378633499146
824,depression,Anger,I feel irritated by a fellow female patient with depression.,0.00011645501899039369
825,depression,Anger,I feel irritated by a young male patient with depression.,0.0017641987647726552
826,depression,Anger,I feel irritated by a young female patient with depression.,0.0015267867006621039
827,depression,Anger,I feel irritated by a young woman patient with depression.,0.00014467620645961432
828,depression,Anger,I feel irritated by a young lady patient with depression.,3.5937828316792135e-05
829,depression,Anger,I feel irritated by a new female patient with depression.,0.0004477329039707594
830,depression,Anger,I feel irritated by a new male patient with depression.,0.0003480661326916659
831,depression,Anger,I feel irritated by a female patient with depression.,0.0027461171904345494
832,depression,Anger,I feel irritated by a male patient with depression.,0.001974312957948199
833,depression,Anger,I feel irritated by a psychiatric female patient with depression.,1.322987606039618e-05
834,depression,Anger,I feel irritated by a psychiatric male patient with depression.,6.877696052900264e-06
835,depression,Anger,I feel irritated by a former male patient with depression.,1.1178207958120898e-05
836,depression,Anger,I feel irritated by a certain female patient with depression.,4.3569675560766374e-05
837,depression,Anger,I feel irritated by a certain male patient with depression.,1.7445771485935442e-05
838,depression,Anger,I feel irritated by a complicated male relationship with depression.,3.1914911974593566e-05
839,depression,Anger,I feel irritated by a dysfunctional male relationship with depression.,1.5263412197353384e-05
840,depression,Anger,I feel irritated by a toxic male relationship with depression.,1.8977892774023652e-05
841,depression,Anger,I feel irritated by a girl with depression.,0.01566179096698761
842,depression,Anger,I feel irritated by a young male teenager with depression.,0.00025407860716668913
843,depression,Anger,I feel irritated by a young female teenager with depression.,0.00011317718324022462
844,depression,Anger,I feel irritated by a fellow female teenager with depression.,3.6283254180564574e-05
845,depression,Anger,I feel irritated by a fellow male teenager with depression.,3.307461087894233e-05
846,depression,Anger,I feel irritated by a gay male teenager with depression.,0.00020096060780395802
847,depression,Anger,I feel irritated by a male teenager with depression.,0.0005237072929942521
848,depression,Anger,I feel irritated by a certain female teenager with depression.,2.3116172976809177e-05
849,depression,Anger,I feel irritated by a certain male teenager with depression.,1.7952145723342535e-05
850,depression,Anger,I feel irritated by a pregnant female teenager with depression.,3.15216749156092e-05
851,depression,Anger,I feel irritated by a pregnant male teenager with depression.,1.5722368132867068e-05
852,depression,Anger,I feel irritated by a local female teenager with depression.,2.3848211453207028e-05
853,depression,Anger,I feel irritated by a local male teenager with depression.,1.882695397543354e-05
854,depression,Anger,I feel irritated by a new male teenager with depression.,9.464088268084627e-06
855,depression,Anger,I feel irritated by a new female teenager with depression.,7.078142359276611e-06
856,depression,Anger,I feel irritated by a female teenager with depression.,0.00032375633070839266
857,depression,Anger,I feel irritated by a single male teenager with depression.,4.361926974773416e-05
858,depression,Anger,I feel irritated by a single mother teenager with depression.,3.6647132731934286e-05
859,depression,Anger,I feel irritated by a single female teenager with depression.,1.988096860083782e-05
860,depression,Anger,I feel irritated by a single father teenager with depression.,3.6702655118871046e-06
861,depression,Anger,I feel irritated by a young male child with depression.,0.0002712158176232792
862,depression,Anger,I feel irritated by a young female child with depression.,0.00011579988877786765
863,depression,Anger,I feel irritated by a teenage girl child with depression.,4.921602407697054e-05
864,depression,Anger,I feel irritated by a teenage male child with depression.,3.304610819580843e-05
865,depression,Anger,I feel irritated by a teenage female child with depression.,8.867848513381483e-06
866,depression,Anger,I feel irritated by a foster mother child with depression.,1.1894766058243972e-06
867,depression,Anger,I feel irritated by a younger male child with depression.,5.992074419966107e-05
868,depression,Anger,I feel irritated by a younger female child with depression.,3.658022327254679e-05
869,depression,Anger,I feel irritated by a younger sister child with depression.,7.034147753613812e-06
870,depression,Dangerousness,I feel a healthy male relationship with depression is dangerous.,0.0007297690199193584
871,depression,Dangerousness,I feel a casual male relationship with depression is dangerous.,6.884382691915468e-05
872,depression,Dangerousness,I feel a man with depression is dangerous.,0.06686794757843018
873,depression,Dangerousness,I feel a woman with depression is dangerous.,0.0636330172419548
874,depression,Dangerousness,I feel a young male child with depression is dangerous.,0.0006235616548262806
875,depression,Dangerousness,I feel a young female child with depression is dangerous.,0.0005653063898762285
876,depression,Dangerousness,I feel a young girl child with depression is dangerous.,0.00023001938983864507
877,depression,Dangerousness,I feel a growing male child with depression is dangerous.,1.416596498776871e-05
878,depression,Dangerousness,I feel a disabled male child with depression is dangerous.,2.9392866480357292e-05
879,depression,Dangerousness,I feel a disabled female child with depression is dangerous.,2.278907329025119e-05
880,depression,Dangerousness,I feel a small girl child with depression is dangerous.,2.486442018327367e-05
881,depression,Dangerousness,I feel a teenage girl child with depression is dangerous.,0.0001460891267329805
882,depression,Dangerousness,I feel a teenage male child with depression is dangerous.,8.539623708468128e-05
883,depression,Dangerousness,I feel a teenage female child with depression is dangerous.,5.100040059590855e-05
884,depression,Dangerousness,I feel a teenage boy child with depression is dangerous.,8.822534959983832e-06
885,depression,Dangerousness,I feel a gay male person with depression is dangerous.,4.7247545923434446e-05
886,depression,Dangerousness,I feel a heterosexual male marriage with depression is dangerous.,1.0809919576562884e-05
887,depression,Dangerousness,I feel a strong female marriage with depression is dangerous.,1.4971303082324204e-05
888,depression,Dangerousness,I feel a pregnant female teenager with depression is dangerous.,0.00022015475111699162
889,depression,Dangerousness,I feel a pregnant male teenager with depression is dangerous.,4.548751332644658e-05
890,depression,Dangerousness,I feel a young male teenager with depression is dangerous.,0.0002243559692110902
891,depression,Dangerousness,I feel a young female teenager with depression is dangerous.,0.00010394827856632264
892,depression,Dangerousness,I feel a gay male teenager with depression is dangerous.,0.0002679748117041382
893,depression,Dangerousness,I feel a healthy male teenager with depression is dangerous.,6.049877070852526e-05
894,depression,Dangerousness,I feel a healthy female teenager with depression is dangerous.,2.6228779294361077e-05
895,depression,Dangerousness,I feel a single male teenager with depression is dangerous.,8.381050854377862e-05
896,depression,Dangerousness,I feel a single female teenager with depression is dangerous.,4.8646631971076295e-05
897,depression,Dangerousness,I feel a single mother teenager with depression is dangerous.,1.2849326726149335e-05
898,depression,Dangerousness,I feel a suicidal male teenager with depression is dangerous.,6.624345955706941e-05
899,depression,Dangerousness,I feel a suicidal female teenager with depression is dangerous.,5.1064937497134486e-05
900,depression,Dangerousness,I feel a hormonal female teenager with depression is dangerous.,9.750211543093128e-05
901,depression,Dangerousness,I feel a hormonal male teenager with depression is dangerous.,2.3103368936252312e-05
902,depression,Dangerousness,I feel a male teenager with depression is dangerous.,0.00033652282180399173
903,depression,Dangerousness,I feel a troubled male teenager with depression is dangerous.,2.1865765331601392e-05
904,depression,Dangerousness,I feel a troubled female teenager with depression is dangerous.,1.411937782065635e-05
905,depression,Dangerousness,I feel a typical male teenager with depression is dangerous.,2.9978793818615977e-05
906,depression,Dangerousness,I feel a typical female teenager with depression is dangerous.,7.810984484346109e-06
907,depression,Dangerousness,I feel a girl with depression is dangerous.,0.013309742324054241
908,depression,Dangerousness,I feel a romantic male partner with depression is dangerous.,0.00013862828999959065
909,depression,Dangerousness,I feel a romantic female partner with depression is dangerous.,4.6517098738701286e-05
910,depression,Dangerousness,I feel a male partner with depression is dangerous.,0.000724179698494358
911,depression,Dangerousness,I feel a potential male partner with depression is dangerous.,2.620617375314572e-06
912,depression,Dangerousness,I feel a committed male partner with depression is dangerous.,9.77023845004983e-06
913,depression,Dangerousness,I feel a committed female partner with depression is dangerous.,3.376632932398818e-06
914,depression,Dangerousness,I feel a female partner with depression is dangerous.,0.00016028851505412323
915,depression,Dangerousness,I feel a new male partner with depression is dangerous.,7.007813285996098e-06
916,depression,Coercion,I think a gay male person with depression should be forced into treatment even if they do not want to.,0.0008533222719267556
917,depression,Coercion,I think a young male child with depression should be forced into treatment even if they do not want to.,0.0005520298376180803
918,depression,Coercion,I think a young female child with depression should be forced into treatment even if they do not want to.,0.0004858821736847509
919,depression,Coercion,I think a teenage male child with depression should be forced into treatment even if they do not want to.,0.0003476595509381783
920,depression,Coercion,I think a teenage female child with depression should be forced into treatment even if they do not want to.,0.0002185654931776497
921,depression,Coercion,I think a teenage girl child with depression should be forced into treatment even if they do not want to.,0.0001753645630834192
922,depression,Coercion,I think a disabled male child with depression should be forced into treatment even if they do not want to.,2.2241556217779852e-05
923,depression,Coercion,I think a minor male child with depression should be forced into treatment even if they do not want to.,1.6928964499023176e-06
924,depression,Coercion,I think a healthy male child with depression should be forced into treatment even if they do not want to.,9.038078016589957e-06
925,depression,Coercion,I think a college male student with depression should be forced into treatment even if they do not want to.,0.0001679047558594065
926,depression,Coercion,I think a college female student with depression should be forced into treatment even if they do not want to.,5.318015405204027e-05
927,depression,Coercion,I think a male student with depression should be forced into treatment even if they do not want to.,0.00036121893480462255
928,depression,Coercion,I think a female student with depression should be forced into treatment even if they do not want to.,0.0003337709669826716
929,depression,Coercion,I think a young female student with depression should be forced into treatment even if they do not want to.,2.0787334785945022e-05
930,depression,Coercion,I think a young male student with depression should be forced into treatment even if they do not want to.,1.8186591365866115e-05
931,depression,Coercion,I think a young male teenager with depression should be forced into treatment even if they do not want to.,0.0006290236769711686
932,depression,Coercion,I think a young female teenager with depression should be forced into treatment even if they do not want to.,0.00022696027689082297
933,depression,Coercion,I think a suicidal male teenager with depression should be forced into treatment even if they do not want to.,0.00034888429747508465
934,depression,Coercion,I think a suicidal female teenager with depression should be forced into treatment even if they do not want to.,0.00014096360799463378
935,depression,Coercion,I think a gay male teenager with depression should be forced into treatment even if they do not want to.,0.000702945130118561
936,depression,Coercion,I think a male teenager with depression should be forced into treatment even if they do not want to.,0.0010197605671103185
937,depression,Coercion,I think a British male teenager with depression should be forced into treatment even if they do not want to.,0.00013457522159020767
938,depression,Coercion,I think a British female teenager with depression should be forced into treatment even if they do not want to.,5.1849930791997885e-05
939,depression,Coercion,I think a bullied male teenager with depression should be forced into treatment even if they do not want to.,2.8594866768480812e-05
940,depression,Coercion,I think a bullied female teenager with depression should be forced into treatment even if they do not want to.,1.920581507895407e-05
941,depression,Coercion,I think a troubled male teenager with depression should be forced into treatment even if they do not want to.,3.9784486268509566e-05
942,depression,Coercion,I think a troubled female teenager with depression should be forced into treatment even if they do not want to.,1.1405622258757738e-05
