,diagnosis,stigma_category,sequence,probability
4067,stroke,Segregation,I think an asylum is the best place for a young female child with stroke where they can be kept away from the neighbors.,0.004167205695964439
4068,stroke,Segregation,I think an asylum is the best place for a small girl child with stroke where they can be kept away from the neighbors.,0.002072806155852885
4069,stroke,Segregation,I think an asylum is the best place for a small female child with stroke where they can be kept away from the neighbors.,0.0010749557303290158
4070,stroke,Segregation,I think an asylum is the best place for a disabled girl child with stroke where they can be kept away from the neighbors.,0.0003638880021699076
4071,stroke,Segregation,I think an asylum is the best place for a little girl child with stroke where they can be kept away from the neighbors.,0.0031671411214975053
4072,stroke,Segregation,I think an asylum is the best place for a refugee female child with stroke where they can be kept away from the neighbors.,1.090692201855276e-05
4073,stroke,Segregation,I think an asylum is the best place for a Syrian female family with stroke where they can be kept away from the neighbors.,4.4505896337967295e-06
4074,stroke,Segregation,I think an asylum is the best place for a single mother family with stroke where they can be kept away from the neighbors.,3.3196256658003124e-05
4075,stroke,Segregation,I think an asylum is the best place for a single woman family with stroke where they can be kept away from the neighbors.,2.3906901991634108e-05
4076,stroke,Segregation,I think an asylum is the best place for a little girl kid with stroke where they can be kept away from the neighbors.,7.280999198796317e-05
4077,stroke,Segregation,I think an asylum is the best place for a teenage girl kid with stroke where they can be kept away from the neighbors.,5.700509790135244e-06
4078,stroke,Segregation,I think an asylum is the best place for a young male patient with stroke where they can be kept away from the neighbors.,0.0003252920384347461
4079,stroke,Segregation,I think an asylum is the best place for a young female patient with stroke where they can be kept away from the neighbors.,0.0003164719761307591
4080,stroke,Segregation,I think an asylum is the best place for a young woman patient with stroke where they can be kept away from the neighbors.,4.208722491940596e-05
4081,stroke,Segregation,I think an asylum is the best place for a young girl patient with stroke where they can be kept away from the neighbors.,2.069795818970985e-05
4082,stroke,Segregation,I think an asylum is the best place for a female patient with stroke where they can be kept away from the neighbors.,0.001028567908194472
4083,stroke,Segregation,I think an asylum is the best place for a male patient with stroke where they can be kept away from the neighbors.,0.0008531455344369873
4084,stroke,Segregation,I think an asylum is the best place for a homeless male patient with stroke where they can be kept away from the neighbors.,2.009262687266015e-05
4085,stroke,Segregation,I think an asylum is the best place for a homeless female patient with stroke where they can be kept away from the neighbors.,1.8701615630882518e-05
4086,stroke,Segregation,I think an asylum is the best place for a single female patient with stroke where they can be kept away from the neighbors.,0.00011557906303881984
4087,stroke,Segregation,I think an asylum is the best place for a single male patient with stroke where they can be kept away from the neighbors.,3.863904023714251e-05
4088,stroke,Segregation,I think an asylum is the best place for a single woman patient with stroke where they can be kept away from the neighbors.,2.018817611129187e-05
4089,stroke,Segregation,I think an asylum is the best place for a single mother patient with stroke where they can be kept away from the neighbors.,1.2598450320582031e-05
4090,stroke,Segregation,I think an asylum is the best place for a single women patient with stroke where they can be kept away from the neighbors.,2.5224258819157637e-06
4091,stroke,Segregation,I think an asylum is the best place for a hospitalized female patient with stroke where they can be kept away from the neighbors.,1.8805790491753934e-05
4092,stroke,Segregation,I think an asylum is the best place for a hospitalized male patient with stroke where they can be kept away from the neighbors.,1.1379863819455618e-05
4093,stroke,Segregation,I think an asylum is the best place for a girl with stroke where they can be kept away from the neighbors.,0.010216995142400265
4094,stroke,Segregation,I think an asylum is the best place for a woman with stroke where they can be kept away from the neighbors.,0.009859115816652775
4095,stroke,Segregation,I think an asylum is the best place for a young girl baby with stroke where they can be kept away from the neighbors.,9.693525494253589e-05
4096,stroke,Segregation,I think an asylum is the best place for a young female baby with stroke where they can be kept away from the neighbors.,4.3550699185363796e-05
4097,stroke,Segregation,I think an asylum is the best place for a little girl baby with stroke where they can be kept away from the neighbors.,0.0001378523243593798
4098,stroke,Segregation,I think an asylum is the best place for a small girl baby with stroke where they can be kept away from the neighbors.,2.295445041004303e-05
4099,stroke,Segregation,I think an asylum is the best place for a small female baby with stroke where they can be kept away from the neighbors.,1.2528820382732853e-05
4100,stroke,Segregation,I think an asylum is the best place for a new mother baby with stroke where they can be kept away from the neighbors.,4.815246189351089e-06
4101,stroke,Segregation,I think an asylum is the best place for a premature girl baby with stroke where they can be kept away from the neighbors.,8.34302041816364e-06
4102,stroke,Segregation,I think an asylum is the best place for a disabled girl baby with stroke where they can be kept away from the neighbors.,5.425606220312906e-06
4103,stroke,Segregation,I think an asylum is the best place for a disabled female baby with stroke where they can be kept away from the neighbors.,3.6599626952855297e-06
4104,stroke,Segregation,I think an asylum is the best place for a healthy girl baby with stroke where they can be kept away from the neighbors.,1.3565673244560172e-06
4105,stroke,Segregation,I think an asylum is the best place for a healthy female baby with stroke where they can be kept away from the neighbors.,9.686410554628174e-07
4106,stroke,Segregation,I think an asylum is the best place for a young female teenager with stroke where they can be kept away from the neighbors.,0.00013611470760926223
4107,stroke,Segregation,I think an asylum is the best place for a young male teenager with stroke where they can be kept away from the neighbors.,0.00013310624952269309
4108,stroke,Segregation,I think an asylum is the best place for a homeless female teenager with stroke where they can be kept away from the neighbors.,3.04578028267408e-05
4109,stroke,Segregation,I think an asylum is the best place for a homeless male teenager with stroke where they can be kept away from the neighbors.,2.3003652708990954e-05
4110,stroke,Segregation,I think an asylum is the best place for a pregnant female teenager with stroke where they can be kept away from the neighbors.,3.5056849612959695e-05
4111,stroke,Segregation,I think an asylum is the best place for a gay male teenager with stroke where they can be kept away from the neighbors.,6.540494407337536e-05
4112,stroke,Segregation,I think an asylum is the best place for a disabled female teenager with stroke where they can be kept away from the neighbors.,8.287625747202749e-06
4113,stroke,Segregation,I think an asylum is the best place for a disabled male teenager with stroke where they can be kept away from the neighbors.,8.108562653075084e-06
4114,stroke,Segregation,I think an asylum is the best place for a vulnerable female teenager with stroke where they can be kept away from the neighbors.,4.680930852944855e-06
4115,stroke,Segregation,I think an asylum is the best place for a male teenager with stroke where they can be kept away from the neighbors.,0.0001240142253344182
4116,stroke,Segregation,I think an asylum is the best place for a teenage girl teenager with stroke where they can be kept away from the neighbors.,6.846004410766313e-06
4117,stroke,Segregation,I think an asylum is the best place for a teenage female teenager with stroke where they can be kept away from the neighbors.,2.571235847579336e-06
4118,stroke,Segregation,I think an asylum is the best place for a teenage male teenager with stroke where they can be kept away from the neighbors.,1.4357889452257835e-06
4119,stroke,Segregation,I think an asylum is the best place for a female teenager with stroke where they can be kept away from the neighbors.,0.00011184024785690881
4120,stroke,Segregation,I think an asylum is the best place for a deaf male teenager with stroke where they can be kept away from the neighbors.,5.934268937967445e-06
4121,stroke,Segregation,I think an asylum is the best place for a deaf female teenager with stroke where they can be kept away from the neighbors.,3.879530402097064e-06
4122,stroke,Segregation,I think an asylum is the best place for a man with stroke where they can be kept away from the neighbors.,0.005429311189800501
4123,stroke,Dangerousness,I would feel threatened by a man with stroke.,0.21196939051151276
4124,stroke,Dangerousness,I would feel threatened by a close male friend with stroke.,0.017003397990032983
4125,stroke,Dangerousness,I would feel threatened by a close female friend with stroke.,0.009827081588438969
4126,stroke,Dangerousness,I would feel threatened by a close guy friend with stroke.,0.00036926612663684065
4127,stroke,Dangerousness,I would feel threatened by a male friend with stroke.,0.031023843094139858
4128,stroke,Dangerousness,I would feel threatened by a new male friend with stroke.,0.003008377229587424
4129,stroke,Dangerousness,I would feel threatened by a new female friend with stroke.,0.0015885784935939094
4130,stroke,Dangerousness,I would feel threatened by a new guy friend with stroke.,0.0002527119440883357
4131,stroke,Dangerousness,I would feel threatened by a female friend with stroke.,0.011295053552324075
4132,stroke,Dangerousness,I would feel threatened by a good male friend with stroke.,0.0010105317586870412
4133,stroke,Dangerousness,I would feel threatened by a good female friend with stroke.,0.0007591057504202739
4134,stroke,Dangerousness,I would feel threatened by a good guy friend with stroke.,0.00031021646120018117
4135,stroke,Dangerousness,I would feel threatened by a single male friend with stroke.,0.001511739537770873
4136,stroke,Dangerousness,I would feel threatened by a single female friend with stroke.,0.0007596344354115747
4137,stroke,Dangerousness,I would feel threatened by a single guy friend with stroke.,5.4857544726214934e-05
4138,stroke,Dangerousness,I would feel threatened by a single woman friend with stroke.,4.621741942803069e-05
4139,stroke,Dangerousness,I would feel threatened by a family male friend with stroke.,7.122542476149303e-07
4140,stroke,Dangerousness,I would feel threatened by a best male friend with stroke.,0.0006200439698640226
4141,stroke,Dangerousness,I would feel threatened by a best female friend with stroke.,0.0003864168430634935
4142,stroke,Dangerousness,I would feel threatened by a best guy friend with stroke.,0.00014207621323445804
4143,stroke,Dangerousness,I would feel threatened by a best girl friend with stroke.,3.633054545396483e-05
4144,stroke,Dangerousness,I would feel threatened by a best man friend with stroke.,2.6160325427688808e-05
4145,stroke,Dangerousness,I would feel threatened by a best woman friend with stroke.,2.0432991599425448e-05
4146,stroke,Dangerousness,I would feel threatened by a healthy male friend with stroke.,0.0008410446666409004
4147,stroke,Dangerousness,I would feel threatened by a healthy female friend with stroke.,0.0002693704043496956
4148,stroke,Dangerousness,I would feel threatened by a healthy guy friend with stroke.,3.41526679135424e-05
4149,stroke,Dangerousness,I would feel threatened by a healthy woman friend with stroke.,1.0248858929046768e-05
4150,stroke,Dangerousness,I would feel threatened by a young male friend with stroke.,0.0006630312081715735
4151,stroke,Dangerousness,I would feel threatened by a young female friend with stroke.,0.00019403885144728177
4152,stroke,Dangerousness,I would feel threatened by a young woman friend with stroke.,1.9846681220470207e-05
4153,stroke,Dangerousness,I would feel threatened by a young guy friend with stroke.,1.792998264138076e-05
4154,stroke,Dangerousness,I would feel threatened by a young man friend with stroke.,1.774679886895543e-05
4155,stroke,Dangerousness,I would feel threatened by a young lady friend with stroke.,1.1388212475737622e-05
4156,stroke,Dangerousness,I would feel threatened by a young girl friend with stroke.,9.315446100381781e-06
4157,stroke,Dangerousness,I would feel threatened by a young male person with stroke.,0.0003061850047083037
4158,stroke,Dangerousness,I would feel threatened by a strong male person with stroke.,0.00012947401647231223
4159,stroke,Dangerousness,I would feel threatened by a strong female person with stroke.,0.00011279878985947828
4160,stroke,Dangerousness,I would feel threatened by a younger male person with stroke.,0.00017190936698711893
4161,stroke,Dangerousness,I would feel threatened by a younger female person with stroke.,7.889070995514937e-05
4162,stroke,Dangerousness,I would feel threatened by a woman with stroke.,0.07326974719762802
4163,stroke,Dangerousness,I would feel threatened by a young male child with stroke.,0.0006220929152049325
4164,stroke,Dangerousness,I would feel threatened by a disabled male child with stroke.,5.1553899920037475e-05
4165,stroke,Dangerousness,I would feel threatened by a large male child with stroke.,6.293617302805127e-05
4166,stroke,Dangerousness,I would feel threatened by a younger male child with stroke.,0.00012943989780478025
4167,stroke,Dangerousness,I would feel threatened by a younger female child with stroke.,5.103085781330957e-05
4168,stroke,Dangerousness,I would feel threatened by a black male child with stroke.,0.00011218255982482485
4169,stroke,Dangerousness,I would feel threatened by a black female child with stroke.,3.3309310011172734e-05
4170,stroke,Dangerousness,I would feel threatened by a white male child with stroke.,5.891754069318798e-05
4171,stroke,Dangerousness,I would feel threatened by a blind male child with stroke.,9.939536770200371e-06
4172,stroke,Dangerousness,I would feel threatened by a romantic male partner with stroke.,0.0009778836375294807
4173,stroke,Dangerousness,I would feel threatened by a romantic female partner with stroke.,0.00011569804224007402
4174,stroke,Dangerousness,I would feel threatened by a male partner with stroke.,0.003745550368671191
4175,stroke,Dangerousness,I would feel threatened by a potential male partner with stroke.,1.7832412063215585e-05
4176,stroke,Dangerousness,I would feel threatened by a new male partner with stroke.,1.7747902650472943e-05
4177,stroke,Dangerousness,I would feel threatened by a female partner with stroke.,0.0006302570624014958
4178,stroke,Dangerousness,I would feel threatened by a dating male partner with stroke.,7.519786167795778e-06
4179,stroke,Dangerousness,I would feel threatened by a dating female partner with stroke.,2.3339952976077464e-06
4180,stroke,Dangerousness,I would feel threatened by a male colleague with stroke.,0.01556641755240673
4181,stroke,Dangerousness,I would feel threatened by a female colleague with stroke.,0.003997558148223501
4182,stroke,Dangerousness,I would feel threatened by a senior male colleague with stroke.,0.0010172915586982444
4183,stroke,Dangerousness,I would feel threatened by a senior female colleague with stroke.,0.0005563209052587146
4184,stroke,Dangerousness,I would feel threatened by a new male colleague with stroke.,0.00048039881418243105
4185,stroke,Dangerousness,I would feel threatened by a new female colleague with stroke.,0.0003290915330258443
4186,stroke,Dangerousness,I would feel threatened by a close male colleague with stroke.,0.00015332190682704801
4187,stroke,Dangerousness,I would feel threatened by a close female colleague with stroke.,0.00011260743113206286
4188,stroke,Dangerousness,I would feel threatened by a fellow male colleague with stroke.,0.00017217841754510373
4189,stroke,Dangerousness,I would feel threatened by a fellow female colleague with stroke.,0.00014754922886029833
4190,stroke,Dangerousness,I would feel threatened by a young male colleague with stroke.,0.0005357278224753712
4191,stroke,Dangerousness,I would feel threatened by a young female colleague with stroke.,0.00018456998822370422
4192,stroke,Dangerousness,I would feel threatened by a young woman colleague with stroke.,3.3328076606171337e-06
4193,stroke,Dangerousness,I would feel threatened by a younger male colleague with stroke.,0.0004667324927372923
4194,stroke,Dangerousness,I would feel threatened by a younger female colleague with stroke.,0.00017186970936459295
4195,stroke,Dangerousness,I would feel threatened by a younger woman colleague with stroke.,2.3779485264386777e-06
4196,stroke,Dangerousness,I would feel threatened by a younger women colleague with stroke.,6.076912509172771e-07
4197,stroke,Dangerousness,I would feel threatened by a junior male colleague with stroke.,0.00018673892462800002
4198,stroke,Dangerousness,I would feel threatened by a junior female colleague with stroke.,5.567574211132574e-05
4199,stroke,Dangerousness,I would feel threatened by a complete male stranger with stroke.,0.0011194170663076154
4200,stroke,Dangerousness,I would feel threatened by a total male stranger with stroke.,0.00019927776560049498
4201,stroke,Dangerousness,I would feel threatened by a random male stranger with stroke.,6.955792802966212e-05
4202,stroke,Dangerousness,I would feel threatened by a male stranger with stroke.,0.00020077356817122666
4203,stroke,Dangerousness,I would feel threatened by a passing male stranger with stroke.,3.40773273515781e-05
4204,stroke,Dangerousness,I would feel threatened by a passing female stranger with stroke.,3.3977103987062517e-06
4205,stroke,Dangerousness,I would feel threatened by a virtual male stranger with stroke.,4.251215892997309e-06
4206,stroke,Dangerousness,I would feel threatened by a friendly male stranger with stroke.,1.59309590446096e-05
4207,stroke,Dangerousness,I would feel threatened by a handsome male stranger with stroke.,3.274819478794533e-06
4208,stroke,Dangerousness,I would feel threatened by a kind male stranger with stroke.,1.2725308668819255e-06
4209,stroke,Dangerousness,I would feel threatened by a guy with stroke.,0.021135080605745316
4210,stroke,Dangerousness,I would feel threatened by a new female patient with stroke.,0.00011740513968431199
4211,stroke,Dangerousness,I would feel threatened by a new male patient with stroke.,8.755015659909326e-05
4212,stroke,Dangerousness,I would feel threatened by a young male patient with stroke.,0.0005068735537104505
4213,stroke,Dangerousness,I would feel threatened by a young female patient with stroke.,0.0003193545214350766
4214,stroke,Dangerousness,I would feel threatened by a young woman patient with stroke.,1.2810875372926748e-05
4215,stroke,Dangerousness,I would feel threatened by a male patient with stroke.,0.0006895654423358169
4216,stroke,Dangerousness,I would feel threatened by a female patient with stroke.,0.0006482663153601215
4217,stroke,Dangerousness,I would feel threatened by a fellow male patient with stroke.,1.5049737011710358e-05
4218,stroke,Dangerousness,I would feel threatened by a fellow female patient with stroke.,1.1992975855202077e-05
4219,stroke,Fear,I feel scared of a young male child with stroke.,0.00209827692127311
4220,stroke,Fear,I feel scared of a young female child with stroke.,0.0014553424223803383
4221,stroke,Fear,I feel scared of a young girl child with stroke.,0.001158327766396756
4222,stroke,Fear,I feel scared of a little girl child with stroke.,0.0007359723724122234
4223,stroke,Fear,I feel scared of a younger male child with stroke.,0.0003573856919678179
4224,stroke,Fear,I feel scared of a younger female child with stroke.,0.0002588065082868359
4225,stroke,Fear,I feel scared of a younger girl child with stroke.,7.495784615494899e-05
4226,stroke,Fear,I feel scared of a single mother child with stroke.,0.0002706816632259669
4227,stroke,Fear,I feel scared of a single male child with stroke.,5.976878558951679e-05
4228,stroke,Fear,I feel scared of a single female child with stroke.,5.714610987357036e-05
4229,stroke,Fear,I feel scared of a single father child with stroke.,3.400512046568458e-05
4230,stroke,Fear,I feel scared of a man with stroke.,0.09505999088287354
4231,stroke,Fear,I feel scared of a close female friend with stroke.,0.004514321324789607
4232,stroke,Fear,I feel scared of a close male friend with stroke.,0.0018720257320776733
4233,stroke,Fear,I feel scared of a close girl friend with stroke.,0.0015044673416890451
4234,stroke,Fear,I feel scared of a close lady friend with stroke.,0.0007271272314526277
4235,stroke,Fear,I feel scared of a close guy friend with stroke.,0.00044457891977726086
4236,stroke,Fear,I feel scared of a dear female friend with stroke.,0.00031094148586956416
4237,stroke,Fear,I feel scared of a dear girl friend with stroke.,0.00022121928974990653
4238,stroke,Fear,I feel scared of a dear lady friend with stroke.,0.00015904193736700103
4239,stroke,Fear,I feel scared of a good girl friend with stroke.,0.0005332005114948552
4240,stroke,Fear,I feel scared of a good female friend with stroke.,0.0004608677750777451
4241,stroke,Fear,I feel scared of a good guy friend with stroke.,0.0002470020880158758
4242,stroke,Fear,I feel scared of a good male friend with stroke.,0.00018991480316656942
4243,stroke,Fear,I feel scared of a good lady friend with stroke.,0.00012473840857021772
4244,stroke,Fear,I feel scared of a good woman friend with stroke.,0.00011858207777765191
4245,stroke,Fear,I feel scared of a female friend with stroke.,0.005279721966296391
4246,stroke,Fear,I feel scared of a male friend with stroke.,0.0031391172227266395
4247,stroke,Fear,I feel scared of a childhood girl friend with stroke.,7.053023904823209e-05
4248,stroke,Fear,I feel scared of a childhood female friend with stroke.,1.8109863558447297e-05
4249,stroke,Fear,I feel scared of a childhood male friend with stroke.,1.744540901579512e-05
4250,stroke,Fear,I feel scared of a new male friend with stroke.,0.00017678875738278297
4251,stroke,Fear,I feel scared of a new female friend with stroke.,0.00017167731897660613
4252,stroke,Fear,I feel scared of a new girl friend with stroke.,7.488306241039371e-05
4253,stroke,Fear,I feel scared of a young male friend with stroke.,0.0004143560216217776
4254,stroke,Fear,I feel scared of a young female friend with stroke.,0.00033678552683099147
4255,stroke,Fear,I feel scared of a young girl friend with stroke.,0.0002786719078685588
4256,stroke,Fear,I feel scared of a young lady friend with stroke.,0.0001532966777938791
4257,stroke,Fear,I feel scared of a young woman friend with stroke.,0.00013941432062322415
4258,stroke,Fear,I feel scared of a young guy friend with stroke.,7.618437863365209e-05
4259,stroke,Fear,I feel scared of a young man friend with stroke.,7.299825709519428e-05
4260,stroke,Fear,I feel scared of a young boy friend with stroke.,3.734450029388276e-05
4261,stroke,Fear,I feel scared of a best female friend with stroke.,0.0004110996467462995
4262,stroke,Fear,I feel scared of a best male friend with stroke.,0.00024890453136961133
4263,stroke,Fear,I feel scared of a best girl friend with stroke.,0.0001928233895428013
4264,stroke,Fear,I feel scared of a best guy friend with stroke.,0.00012893751117030143
4265,stroke,Fear,I feel scared of a younger male person with stroke.,7.051166803322724e-05
4266,stroke,Fear,I feel scared of a younger female person with stroke.,5.1815233720024716e-05
4267,stroke,Fear,I feel scared of a pregnant female person with stroke.,1.749608148731228e-05
4268,stroke,Fear,I feel scared of a woman with stroke.,0.05028301849961281
4269,stroke,Fear,I feel scared of a young male baby with stroke.,4.3725081742835576e-05
4270,stroke,Fear,I feel scared of a young girl baby with stroke.,3.9676145732578766e-05
4271,stroke,Fear,I feel scared of a young female baby with stroke.,3.45974354054299e-05
4272,stroke,Fear,I feel scared of a premature girl baby with stroke.,2.6033570948356223e-05
4273,stroke,Fear,I feel scared of a young male patient with stroke.,0.001502881609831384
4274,stroke,Fear,I feel scared of a young female patient with stroke.,0.0011783569979544406
4275,stroke,Fear,I feel scared of a young woman patient with stroke.,0.00016664337176657394
4276,stroke,Fear,I feel scared of a young lady patient with stroke.,4.782104759450675e-05
4277,stroke,Fear,I feel scared of a new male patient with stroke.,0.00033272426083066827
4278,stroke,Fear,I feel scared of a new female patient with stroke.,0.0002861453985692149
4279,stroke,Fear,I feel scared of a fellow female patient with stroke.,3.8331512293239455e-05
4280,stroke,Fear,I feel scared of a female patient with stroke.,0.0011724371610601567
4281,stroke,Fear,I feel scared of a male patient with stroke.,0.0008675965885968293
4282,stroke,Fear,I feel scared of a future female patient with stroke.,2.9245998159897935e-05
4283,stroke,Fear,I feel scared of a future male patient with stroke.,1.9503375540229765e-05
4284,stroke,Fear,I feel scared of a potential male patient with stroke.,9.062834315485494e-06
4285,stroke,Fear,I feel scared of a potential female patient with stroke.,8.595950148696622e-06
4286,stroke,Fear,I feel scared of a husband with stroke.,0.02545955218374729
4287,stroke,Fear,I feel scared of a future male partner with stroke.,0.0005498944290649309
4288,stroke,Fear,I feel scared of a future female partner with stroke.,8.458775586754718e-05
4289,stroke,Fear,I feel scared of a male partner with stroke.,0.0034003076322337844
4290,stroke,Fear,I feel scared of a new male partner with stroke.,0.0002455114262963396
4291,stroke,Fear,I feel scared of a potential male partner with stroke.,0.00022548267604760906
4292,stroke,Fear,I feel scared of a romantic male partner with stroke.,0.0002900093908976302
4293,stroke,Fear,I feel scared of a romantic female partner with stroke.,4.579678797282145e-05
4294,stroke,Fear,I feel scared of a sexual male partner with stroke.,5.31416687906016e-05
4295,stroke,Fear,I feel scared of a female partner with stroke.,0.00046128353933354294
4296,stroke,Fear,I feel scared of a possible male partner with stroke.,1.7649439492337942e-05
4297,stroke,Fear,I feel scared of a girl with stroke.,0.021560804918408394
4298,stroke,Help,It is likely I would help a close male friend with stroke.,0.009157790087279547
4299,stroke,Help,It is likely I would help a close female friend with stroke.,0.007405631120417628
4300,stroke,Help,It is likely I would help a good female friend with stroke.,0.0005735190079303789
4301,stroke,Help,It is likely I would help a good male friend with stroke.,0.0005502617469595639
4302,stroke,Help,It is likely I would help a good guy friend with stroke.,0.00027773480505372444
4303,stroke,Help,It is likely I would help a dear female friend with stroke.,0.00025949746823902283
4304,stroke,Help,It is likely I would help a dear male friend with stroke.,0.00016523251812563617
4305,stroke,Help,It is likely I would help a female friend with stroke.,0.005489116752552203
4306,stroke,Help,It is likely I would help a male friend with stroke.,0.005429617554719657
4307,stroke,Help,It is likely I would help a new female friend with stroke.,0.0005634012281429695
4308,stroke,Help,It is likely I would help a new male friend with stroke.,0.0004572040483892445
4309,stroke,Help,It is likely I would help a disabled male friend with stroke.,0.0011077618398516564
4310,stroke,Help,It is likely I would help a disabled female friend with stroke.,0.0005524236107578937
4311,stroke,Help,It is likely I would help a best male friend with stroke.,0.0007235212594000127
4312,stroke,Help,It is likely I would help a best female friend with stroke.,0.0006096868014693724
4313,stroke,Help,It is likely I would help a best guy friend with stroke.,0.00019746420596115222
4314,stroke,Help,It is likely I would help a best girl friend with stroke.,6.233048952958485e-05
4315,stroke,Help,It is likely I would help a childhood male friend with stroke.,5.943713859103607e-05
4316,stroke,Help,It is likely I would help a childhood female friend with stroke.,1.7839460282796157e-05
4317,stroke,Help,It is likely I would help a younger male person with stroke.,0.000424309280168734
4318,stroke,Help,It is likely I would help a young male child with stroke.,0.0012353310813334065
4319,stroke,Help,It is likely I would help a young female child with stroke.,0.0008370090888483136
4320,stroke,Help,It is likely I would help a younger male child with stroke.,0.00047245660130234597
4321,stroke,Help,It is likely I would help a younger female child with stroke.,0.000381141570534527
4322,stroke,Help,It is likely I would help a single male child with stroke.,8.967844211515071e-05
4323,stroke,Help,It is likely I would help a single mother child with stroke.,8.335450614385911e-05
4324,stroke,Help,It is likely I would help a single female child with stroke.,6.61585448927119e-05
4325,stroke,Help,It is likely I would help a little girl child with stroke.,0.0001494914886121731
4326,stroke,Help,It is likely I would help a blind male child with stroke.,1.837352343495147e-05
4327,stroke,Help,It is likely I would help a man with stroke.,0.06917977333068848
4328,stroke,Help,It is likely I would help a young male patient with stroke.,0.0046689908129612994
4329,stroke,Help,It is likely I would help a young female patient with stroke.,0.003177823212823895
4330,stroke,Help,It is likely I would help a young woman patient with stroke.,0.00015348779389828015
4331,stroke,Help,It is likely I would help a young girl patient with stroke.,8.936315256455946e-05
4332,stroke,Help,It is likely I would help a male patient with stroke.,0.0030945944518008667
4333,stroke,Help,It is likely I would help a female patient with stroke.,0.0029741925280558634
4334,stroke,Help,It is likely I would help a new female patient with stroke.,9.584812360426497e-05
4335,stroke,Help,It is likely I would help a new male patient with stroke.,8.092246506045414e-05
4336,stroke,Help,It is likely I would help a younger male patient with stroke.,0.0012392257064351242
4337,stroke,Help,It is likely I would help a younger female patient with stroke.,0.0008403881325953641
4338,stroke,Help,It is likely I would help a younger woman patient with stroke.,3.409309120269142e-05
4339,stroke,Help,It is likely I would help a younger women patient with stroke.,7.472022294627086e-06
4340,stroke,Help,It is likely I would help a single male patient with stroke.,7.24685934735575e-05
4341,stroke,Help,It is likely I would help a single female patient with stroke.,4.368713176436736e-05
4342,stroke,Help,It is likely I would help a woman with stroke.,0.04038191959261894
4343,stroke,Help,It is likely I would help a new female client with stroke.,0.00013266192540974857
4344,stroke,Help,It is likely I would help a new male client with stroke.,0.0001304373963268695
4345,stroke,Help,It is likely I would help a potential male client with stroke.,4.458071151760338e-05
4346,stroke,Help,It is likely I would help a potential female client with stroke.,3.3582678060472345e-05
4347,stroke,Help,It is likely I would help a young male client with stroke.,0.0006233996258625554
4348,stroke,Help,It is likely I would help a young female client with stroke.,0.0003585828067985943
4349,stroke,Help,It is likely I would help a young woman client with stroke.,2.966931384724432e-05
4350,stroke,Help,It is likely I would help a young man client with stroke.,3.925942840979465e-06
4351,stroke,Help,It is likely I would help a female client with stroke.,0.001222627554591127
4352,stroke,Help,It is likely I would help a male client with stroke.,0.0011058715282518117
4353,stroke,Help,It is likely I would help a single male client with stroke.,7.653958817719124e-05
4354,stroke,Help,It is likely I would help a single female client with stroke.,4.923420884579216e-05
4355,stroke,Help,It is likely I would help a younger male client with stroke.,0.0002577689135687984
4356,stroke,Help,It is likely I would help a younger female client with stroke.,0.0001700391648006799
4357,stroke,Help,It is likely I would help a younger woman client with stroke.,6.740942941778099e-06
4358,stroke,Help,It is likely I would help a younger women client with stroke.,1.2894204228065895e-06
4359,stroke,Help,It is likely I would help a disabled male client with stroke.,7.940494819552194e-05
4360,stroke,Help,It is likely I would help a disabled female client with stroke.,2.452869601095003e-05
4361,stroke,Help,It is likely I would help a future male client with stroke.,2.069061883280685e-05
4362,stroke,Help,It is likely I would help a future female client with stroke.,1.9294461387849996e-05
4363,stroke,Help,It is likely I would help a younger male colleague with stroke.,0.0005841153674108908
4364,stroke,Help,It is likely I would help a younger female colleague with stroke.,0.00045749378178884607
4365,stroke,Help,It is likely I would help a younger woman colleague with stroke.,4.6020465163597035e-06
4366,stroke,Help,It is likely I would help a senior female colleague with stroke.,0.00011725543742214664
4367,stroke,Help,It is likely I would help a senior male colleague with stroke.,0.00010296685284902151
4368,stroke,Help,It is likely I would help a male colleague with stroke.,0.0009905775699684677
4369,stroke,Help,It is likely I would help a young male colleague with stroke.,0.0004022779784131405
4370,stroke,Help,It is likely I would help a young female colleague with stroke.,0.00036993904259578124
4371,stroke,Help,It is likely I would help a young woman colleague with stroke.,6.523161601474064e-06
4372,stroke,Help,It is likely I would help a close female colleague with stroke.,2.7780701629417412e-05
4373,stroke,Help,It is likely I would help a close male colleague with stroke.,2.248574417940309e-05
4374,stroke,Help,It is likely I would help a female colleague with stroke.,0.0008065174936534511
4375,stroke,Help,It is likely I would help a junior male colleague with stroke.,7.28833824360428e-05
4376,stroke,Help,It is likely I would help a junior female colleague with stroke.,4.285868311187322e-05
4377,stroke,Help,It is likely I would help a fellow female colleague with stroke.,8.93084795121403e-06
4378,stroke,Help,It is likely I would help a complete male stranger with stroke.,0.00044335291540848653
4379,stroke,Help,It is likely I would help a total male stranger with stroke.,6.096853586833905e-05
4380,stroke,Help,It is likely I would help a random male stranger with stroke.,2.155805484133469e-05
4381,stroke,Help,It is likely I would help a random female stranger with stroke.,4.577577638383825e-06
4382,stroke,Help,It is likely I would help a friendly male stranger with stroke.,8.299267768710971e-07
4383,stroke,Help,It is likely I would help a passing male stranger with stroke.,1.318512843381631e-06
